,caseid_new,partner_political,resondent_political,income_gap_raw,same_political,income_gap,respondent_earn_more
1987,3046291,republican,republican,partner earned more,1,1.0,0.0
1988,3047205,democrat,republican,i earned more,0,1.0,1.0
1989,3048341,republican,republican,i earned more,1,1.0,1.0
1990,3049611,independent,democrat,partner earned more,0,1.0,0.0
1991,3050761,republican,republican,i earned more,1,1.0,1.0
1992,3052421,independent,republican,partner earned more,0,1.0,0.0
1993,3055331,republican,republican,i earned more,1,1.0,1.0
1994,3056401,republican,republican,i earned more,1,1.0,1.0
1995,3057321,democrat,democrat,i earned more,1,1.0,1.0
1996,3060291,democrat,democrat,i earned more,1,1.0,1.0
1997,3062505,democrat,democrat,we earned about the same amount,1,0.0,
1998,3063561,republican,republican,i earned more,1,1.0,1.0
1999,3064321,independent,democrat,i earned more,0,1.0,1.0
2000,3066491,independent,republican,partner earned more,0,1.0,0.0
2001,3068681,democrat,democrat,partner earned more,1,1.0,0.0
2002,3069521,republican,republican,partner earned more,1,1.0,0.0
2003,3070361,democrat,democrat,partner earned more,1,1.0,0.0
2004,3071566,independent,democrat,i earned more,0,1.0,1.0
2005,3072336,democrat,democrat,i earned more,1,1.0,1.0
2006,3073301,independent,democrat,i earned more,0,1.0,1.0
2007,3076341,democrat,democrat,we earned about the same amount,1,0.0,
2008,3077584,democrat,republican,i earned more,0,1.0,1.0
2009,3078205,independent,democrat,we earned about the same amount,0,0.0,
2010,3079225,democrat,democrat,i earned more,1,1.0,1.0
2011,3081821,republican,democrat,we earned about the same amount,0,0.0,
2012,3083461,republican,republican,i earned more,1,1.0,1.0
2013,3084662,independent,republican,i earned more,0,1.0,1.0
2014,3085491,republican,democrat,partner earned more,0,1.0,0.0
2015,3089355,democrat,democrat,i earned more,1,1.0,1.0
2016,3090271,republican,republican,partner earned more,1,1.0,0.0
2017,3091591,republican,republican,partner earned more,1,1.0,0.0
2018,3092431,democrat,democrat,partner earned more,1,1.0,0.0
2019,3095381,republican,republican,i earned more,1,1.0,1.0
2020,3097321,democrat,democrat,we earned about the same amount,1,0.0,
2021,3098574,democrat,republican,i earned more,0,1.0,1.0
2022,3099405,democrat,democrat,partner earned more,1,1.0,0.0
2023,3100236,republican,republican,partner earned more,1,1.0,0.0
2024,3101251,republican,republican,i earned more,1,1.0,1.0
2025,3102591,republican,democrat,partner earned more,0,1.0,0.0
2026,3105381,democrat,democrat,partner earned more,1,1.0,0.0
2027,3107281,republican,democrat,i earned more,0,1.0,1.0
2028,3111281,no preference,other,i earned more,0,1.0,1.0
2029,3112501,republican,republican,i earned more,1,1.0,1.0
2030,3113531,refused,democrat,partner earned more,0,1.0,0.0
2031,3115366,democrat,republican,partner earned more,0,1.0,0.0
2032,3116381,republican,republican,partner earned more,1,1.0,0.0
2033,3117445,democrat,democrat,i earned more,1,1.0,1.0
2034,3119215,independent,republican,partner earned more,0,1.0,0.0
2035,3121421,independent,democrat,we earned about the same amount,0,0.0,
2036,3124406,no preference,democrat,i earned more,0,1.0,1.0
2037,3126421,republican,republican,we earned about the same amount,1,0.0,
2038,3127401,no preference,democrat,i earned more,0,1.0,1.0
2039,3128383,democrat,democrat,i earned more,1,1.0,1.0
2040,3129215,democrat,democrat,i earned more,1,1.0,1.0
2041,3130391,democrat,democrat,partner earned more,1,1.0,0.0
2042,3131481,democrat,democrat,i earned more,1,1.0,1.0
2043,3132476,independent,democrat,i earned more,0,1.0,1.0
2044,3133366,independent,republican,i earned more,0,1.0,1.0
2045,3134461,democrat,democrat,we earned about the same amount,1,0.0,
2046,3135555,democrat,republican,we earned about the same amount,0,0.0,
2047,3136526,democrat,democrat,partner earned more,1,1.0,0.0
2048,3137621,no preference,republican,i earned more,0,1.0,1.0
2049,3140275,democrat,democrat,i earned more,1,1.0,1.0
2050,3141525,democrat,democrat,i earned more,1,1.0,1.0
2051,3142344,democrat,democrat,i earned more,1,1.0,1.0
2052,3144606,democrat,democrat,i earned more,1,1.0,1.0
2053,3145421,republican,republican,partner earned more,1,1.0,0.0
2054,3146671,independent,democrat,i earned more,0,1.0,1.0
2055,3148455,democrat,democrat,partner earned more,1,1.0,0.0
2056,3149823,republican,democrat,partner earned more,0,1.0,0.0
2057,3150431,independent,republican,we earned about the same amount,0,0.0,
2058,3151641,democrat,democrat,i earned more,1,1.0,1.0
2059,3152471,no preference,democrat,partner earned more,0,1.0,0.0
2060,3155321,no preference,republican,i earned more,0,1.0,1.0
2061,3156215,no preference,democrat,we earned about the same amount,0,0.0,
2062,3157321,republican,republican,i earned more,1,1.0,1.0
2063,3158551,no preference,other,partner earned more,0,1.0,0.0
2064,3159331,republican,republican,i earned more,1,1.0,1.0
2065,3160406,no preference,democrat,i earned more,0,1.0,1.0
2066,3161361,democrat,democrat,partner earned more,1,1.0,0.0
2067,3162441,republican,republican,partner earned more,1,1.0,0.0
2068,3164325,no preference,republican,i earned more,0,1.0,1.0
2069,3167563,democrat,republican,partner earned more,0,1.0,0.0
2070,3168236,independent,democrat,i earned more,0,1.0,1.0
2071,3169695,republican,republican,partner earned more,1,1.0,0.0
2072,3170471,republican,republican,i earned more,1,1.0,1.0
2073,3172341,democrat,republican,i earned more,0,1.0,1.0
2074,3173761,independent,democrat,i earned more,0,1.0,1.0
2075,3175641,independent,republican,i earned more,0,1.0,1.0
2076,3176561,no preference,other,we earned about the same amount,0,0.0,
2077,3178671,democrat,democrat,i earned more,1,1.0,1.0
2078,3179681,no preference,republican,partner earned more,0,1.0,0.0
2079,3180591,democrat,democrat,i earned more,1,1.0,1.0
2080,3181623,democrat,democrat,we earned about the same amount,1,0.0,
2081,3182513,democrat,democrat,i earned more,1,1.0,1.0
2082,3184401,no preference,democrat,we earned about the same amount,0,0.0,
2083,3186481,no preference,democrat,we earned about the same amount,0,0.0,
2084,3187491,independent,democrat,partner earned more,0,1.0,0.0
2085,3188345,democrat,democrat,partner earned more,1,1.0,0.0
2086,3190285,no preference,democrat,i earned more,0,1.0,1.0
2087,3194231,independent,republican,partner earned more,0,1.0,0.0
2088,3198566,republican,democrat,we earned about the same amount,0,0.0,
2089,3200215,no preference,republican,partner earned more,0,1.0,0.0
2090,3201581,republican,republican,i earned more,1,1.0,1.0
2091,3202821,republican,republican,i earned more,1,1.0,1.0
2092,3206366,no preference,democrat,partner earned more,0,1.0,0.0
2093,3207281,democrat,democrat,partner earned more,1,1.0,0.0
2094,3208691,republican,republican,i earned more,1,1.0,1.0
2095,3209205,no preference,democrat,we earned about the same amount,0,0.0,
2096,3210466,democrat,democrat,i earned more,1,1.0,1.0
2097,3211225,democrat,democrat,partner earned more,1,1.0,0.0
2098,3212361,democrat,democrat,i earned more,1,1.0,1.0
2099,3213692,republican,democrat,partner earned more,0,1.0,0.0
2100,3215271,no preference,republican,partner earned more,0,1.0,0.0
2101,3217235,democrat,democrat,partner earned more,1,1.0,0.0
2102,3223501,republican,republican,partner earned more,1,1.0,0.0
2103,3224241,democrat,democrat,partner earned more,1,1.0,0.0
2104,3225411,"another party, please specify",democrat,we earned about the same amount,0,0.0,
2105,3226271,independent,democrat,partner earned more,0,1.0,0.0
2106,3227752,democrat,democrat,i earned more,1,1.0,1.0
2107,3229381,republican,republican,partner earned more,1,1.0,0.0
2108,3230225,no preference,republican,i earned more,0,1.0,1.0
2109,3231331,no preference,republican,i earned more,0,1.0,1.0
2110,3234391,democrat,democrat,partner earned more,1,1.0,0.0
2111,3235281,republican,republican,partner earned more,1,1.0,0.0
2112,3237261,republican,republican,i earned more,1,1.0,1.0
2113,3238445,republican,democrat,we earned about the same amount,0,0.0,
2114,3239721,democrat,democrat,partner earned more,1,1.0,0.0
2115,3241291,no preference,democrat,partner earned more,0,1.0,0.0
2116,3242205,no preference,democrat,we earned about the same amount,0,0.0,
2117,3244431,refused,other,refused,0,,
2118,3245543,independent,democrat,partner earned more,0,1.0,0.0
2119,3246381,no preference,republican,partner earned more,0,1.0,0.0
2120,3250561,republican,republican,partner earned more,1,1.0,0.0
2121,3251692,independent,republican,we earned about the same amount,0,0.0,
2122,3253415,republican,republican,i earned more,1,1.0,1.0
2123,3255515,democrat,democrat,partner earned more,1,1.0,0.0
2124,3259601,democrat,democrat,partner earned more,1,1.0,0.0
2125,3261401,no preference,other,partner earned more,0,1.0,0.0
2126,3262471,democrat,democrat,partner earned more,1,1.0,0.0
2127,3263446,no preference,republican,partner earned more,0,1.0,0.0
2128,3266586,refused,democrat,refused,0,,
2129,3267411,democrat,democrat,i earned more,1,1.0,1.0
2130,3268461,independent,republican,partner earned more,0,1.0,0.0
2131,3269401,republican,republican,i earned more,1,1.0,1.0
2132,3271461,independent,democrat,i earned more,0,1.0,1.0
2133,3272545,no preference,republican,i earned more,0,1.0,1.0
2134,3273445,republican,republican,we earned about the same amount,1,0.0,
2135,3275291,republican,republican,i earned more,1,1.0,1.0
2136,3276561,no preference,other,partner earned more,0,1.0,0.0
2137,3277771,democrat,democrat,partner earned more,1,1.0,0.0
2138,3280562,independent,democrat,partner earned more,0,1.0,0.0
2139,3281506,democrat,democrat,partner earned more,1,1.0,0.0
2140,3284593,democrat,republican,partner earned more,0,1.0,0.0
2141,3285411,no preference,democrat,i earned more,0,1.0,1.0
2142,3286396,democrat,democrat,i earned more,1,1.0,1.0
2143,3287256,democrat,democrat,i earned more,1,1.0,1.0
2144,3289441,republican,republican,i earned more,1,1.0,1.0
2145,3291591,independent,democrat,i earned more,0,1.0,1.0
2146,3292772,democrat,democrat,partner earned more,1,1.0,0.0
2147,3293496,democrat,democrat,i earned more,1,1.0,1.0
2148,3298555,democrat,democrat,i earned more,1,1.0,1.0
2149,3300751,democrat,democrat,partner earned more,1,1.0,0.0
2150,3301411,independent,republican,i earned more,0,1.0,1.0
2151,3303271,democrat,democrat,partner earned more,1,1.0,0.0
2152,3304235,republican,republican,i earned more,1,1.0,1.0
2153,3306371,democrat,democrat,i earned more,1,1.0,1.0
2154,3307375,democrat,democrat,partner earned more,1,1.0,0.0
2155,3308311,democrat,democrat,partner earned more,1,1.0,0.0
2156,3309481,republican,republican,partner earned more,1,1.0,0.0
2157,3310241,"another party, please specify",republican,partner earned more,0,1.0,0.0
2158,3312261,republican,republican,partner earned more,1,1.0,0.0
2159,3314235,no preference,democrat,partner earned more,0,1.0,0.0
2160,3315411,independent,democrat,i earned more,0,1.0,1.0
2161,3317401,no preference,democrat,partner earned more,0,1.0,0.0
2162,3319473,democrat,democrat,partner earned more,1,1.0,0.0
2163,3321401,independent,democrat,we earned about the same amount,0,0.0,
2164,3322441,republican,republican,partner earned more,1,1.0,0.0
2165,3324701,democrat,democrat,i earned more,1,1.0,1.0
2166,3327431,republican,republican,partner earned more,1,1.0,0.0
2167,3328441,democrat,democrat,i earned more,1,1.0,1.0
2168,3329285,independent,democrat,partner earned more,0,1.0,0.0
2169,3330732,no preference,democrat,refused,0,,
2170,3332271,democrat,democrat,i earned more,1,1.0,1.0
2171,3333215,democrat,democrat,i earned more,1,1.0,1.0
2172,3335321,democrat,democrat,i earned more,1,1.0,1.0
2173,3336706,democrat,republican,partner earned more,0,1.0,0.0
2174,3338241,democrat,democrat,we earned about the same amount,1,0.0,
2175,3339456,republican,republican,i earned more,1,1.0,1.0
2176,3343651,democrat,democrat,i earned more,1,1.0,1.0
2177,3344521,republican,republican,partner earned more,1,1.0,0.0
2178,3345295,independent,democrat,partner earned more,0,1.0,0.0
2179,3348643,no preference,republican,we earned about the same amount,0,0.0,
2180,3349375,democrat,democrat,we earned about the same amount,1,0.0,
2181,3351401,democrat,democrat,partner earned more,1,1.0,0.0
2182,3354341,no preference,republican,i earned more,0,1.0,1.0
2183,3355301,no preference,democrat,i earned more,0,1.0,1.0
2184,3356271,independent,democrat,i earned more,0,1.0,1.0
2185,3357661,no preference,republican,i earned more,0,1.0,1.0
2186,3358441,democrat,republican,partner earned more,0,1.0,0.0
2187,3359801,republican,democrat,we earned about the same amount,0,0.0,
2188,3361453,independent,democrat,i earned more,0,1.0,1.0
2189,3362591,"another party, please specify",democrat,i earned more,0,1.0,1.0
2190,3363561,independent,republican,partner earned more,0,1.0,0.0
2191,3364501,no preference,democrat,i earned more,0,1.0,1.0
2192,3365741,no preference,democrat,i earned more,0,1.0,1.0
2193,3366306,democrat,democrat,partner earned more,1,1.0,0.0
2194,3367605,democrat,democrat,partner earned more,1,1.0,0.0
2195,3369591,no preference,republican,we earned about the same amount,0,0.0,
2196,3373441,republican,republican,partner earned more,1,1.0,0.0
2197,3374456,no preference,democrat,we earned about the same amount,0,0.0,
2198,3378341,republican,republican,i earned more,1,1.0,1.0
2199,3380321,independent,republican,i earned more,0,1.0,1.0
2200,3381802,democrat,democrat,i earned more,1,1.0,1.0
2201,3382804,democrat,democrat,refused,1,,
2202,3383301,republican,republican,i earned more,1,1.0,1.0
2203,3384581,democrat,democrat,i earned more,1,1.0,1.0
2204,3385711,republican,republican,i earned more,1,1.0,1.0
2205,3387391,republican,republican,partner earned more,1,1.0,0.0
2206,3389606,democrat,democrat,partner earned more,1,1.0,0.0
2207,3390511,no preference,democrat,partner earned more,0,1.0,0.0
2208,3391295,republican,republican,we earned about the same amount,1,0.0,
2209,3392501,republican,republican,partner earned more,1,1.0,0.0
2210,3395401,democrat,democrat,partner earned more,1,1.0,0.0
2211,3396426,democrat,democrat,we earned about the same amount,1,0.0,
2212,3397265,democrat,democrat,we earned about the same amount,1,0.0,
2213,3399561,republican,republican,i earned more,1,1.0,1.0
2214,3401521,republican,republican,i earned more,1,1.0,1.0
2215,3404321,no preference,democrat,partner earned more,0,1.0,0.0
2216,3406281,democrat,republican,partner earned more,0,1.0,0.0
2217,3407281,republican,republican,i earned more,1,1.0,1.0
2218,3408205,independent,republican,i earned more,0,1.0,1.0
2219,3409311,republican,republican,i earned more,1,1.0,1.0
2220,3410265,democrat,democrat,we earned about the same amount,1,0.0,
2221,3411281,no preference,republican,partner earned more,0,1.0,0.0
2222,3413541,democrat,democrat,i earned more,1,1.0,1.0
2223,3414471,no preference,republican,i earned more,0,1.0,1.0
2224,3415791,democrat,democrat,i earned more,1,1.0,1.0
2225,3416225,democrat,democrat,partner earned more,1,1.0,0.0
2226,3418301,independent,democrat,i earned more,0,1.0,1.0
2227,3419225,democrat,democrat,partner earned more,1,1.0,0.0
2228,3420501,democrat,democrat,partner earned more,1,1.0,0.0
2229,3424583,republican,democrat,partner earned more,0,1.0,0.0
2230,3425351,republican,republican,i earned more,1,1.0,1.0
2231,3427495,independent,republican,partner earned more,0,1.0,0.0
2232,3429421,democrat,democrat,partner earned more,1,1.0,0.0
2233,3431211,democrat,republican,partner earned more,0,1.0,0.0
2234,3432215,republican,republican,i earned more,1,1.0,1.0
2235,3434741,democrat,democrat,partner earned more,1,1.0,0.0
2236,3435511,republican,republican,we earned about the same amount,1,0.0,
2237,3436321,independent,democrat,i earned more,0,1.0,1.0
2238,3439471,republican,republican,i earned more,1,1.0,1.0
2239,3443611,democrat,democrat,partner earned more,1,1.0,0.0
2240,3444456,democrat,democrat,i earned more,1,1.0,1.0
2241,3445416,democrat,democrat,i earned more,1,1.0,1.0
2242,3446513,no preference,democrat,partner earned more,0,1.0,0.0
2243,3450311,no preference,democrat,partner earned more,0,1.0,0.0
2244,3453341,republican,republican,i earned more,1,1.0,1.0
