,caseid_new,children_in_hh,age_difference,race_gap,religious_gap,edu_gap,met_online,met_at_work,met_at_school,met_at_church,met_travel,met_social,met_party,met_f_and_f,met_as_neighbors,met_public_space,met_offline_dating,met_other,how_met_count,relationship_len,partner_deceased,married_w1_married,married_w1_not married,age_gap_bin_0 to 3,age_gap_bin_11 to 20,age_gap_bin_4 to 5,age_gap_bin_6 to 10,age_gap_bin_>=20,same_sex_couple_different sex couple,same_sex_couple_same-sex couple,edu_gap_bin_0 to 2,edu_gap_bin_3 to 4,edu_gap_bin_5 to 6,edu_gap_bin_>6,parental_approval_approve,parental_approval_dont_approve,relationship_quality_w1_excellent,relationship_quality_w1_fair,relationship_quality_w1_good,relationship_quality_w1_poor,relationship_quality_w1_very poor,age_when_met,family_size,region,metro,region_midwest,region_northeast,region_south,region_west,partner_political,resondent_political,income_gap_raw,same_political,income_gap,respondent_earn_more,relationship_quality_w1,relationship_len_cat
84,147525,0,19.0,0,0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,3,23.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,33.0,0.0,1,1,0,0,0,1,republican,democrat,i earned more,0,1.0,1.0,excellent,third_quartile
85,150411,0,3.0,1,1,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2,13.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,33.0,1.0,1,1,0,0,0,1,democrat,democrat,we earned about the same amount,1,0.0,,excellent,second_quartile
86,151506,0,17.0,0,0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,2,15.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,40.0,3.0,0,1,0,0,1,0,independent,republican,i earned more,0,1.0,1.0,excellent,second_quartile
87,152762,0,4.0,0,0,3.0,0,0,0,0,0,0,1,1,0,1,0,0,3,59.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2.0,5.0,3,1,0,1,0,0,democrat,democrat,we earned about the same amount,1,0.0,,fair,top_quartile
88,154531,2,3.0,0,0,5.0,0,0,0,0,0,0,1,1,0,0,0,0,2,34.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,24.0,1.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,good,top_quartile
89,155561,0,5.0,0,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,2,40.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,21.0,0.0,0,1,0,0,1,0,independent,republican,partner earned more,0,1.0,0.0,excellent,top_quartile
90,156486,0,14.0,1,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,40.0,0.0,0,1,0,0,1,0,independent,democrat,partner earned more,0,1.0,0.0,excellent,second_quartile
91,157421,1,10.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,2,16.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,31.0,7.0,3,1,0,1,0,0,republican,republican,partner earned more,1,1.0,0.0,good,second_quartile
92,158261,0,3.0,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,18.0,0.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
93,161715,0,1.0,0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,51.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,19.0,5.0,2,1,1,0,0,0,independent,democrat,we earned about the same amount,0,0.0,,excellent,top_quartile
94,162521,0,3.0,0,0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,2,34.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,23.0,0.0,3,1,0,1,0,0,republican,republican,partner earned more,1,1.0,0.0,good,top_quartile
95,163195,0,1.0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.15,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,19.0,3.0,1,1,0,0,0,1,democrat,democrat,we earned about the same amount,1,0.0,,excellent,bottom_quartile
96,166381,0,7.0,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,2,15.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,28.0,2.0,1,1,0,0,0,1,independent,republican,i earned more,0,1.0,1.0,excellent,second_quartile
97,167245,0,35.0,0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,18.0,1.0,1,1,0,0,0,1,republican,democrat,partner earned more,0,1.0,0.0,excellent,bottom_quartile
98,168646,0,13.0,0,1,1.0,0,0,0,0,0,0,0,1,0,1,0,0,2,26.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,40.0,0.0,0,1,0,0,1,0,independent,democrat,partner earned more,0,1.0,0.0,excellent,third_quartile
99,171391,0,3.0,0,0,2.0,0,0,0,0,0,0,0,1,0,1,0,0,2,5.45,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,36.0,10.0,2,1,1,0,0,0,independent,republican,we earned about the same amount,0,0.0,,good,bottom_quartile
100,172291,0,0.0,0,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,15.0,4.0,3,1,0,1,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,third_quartile
101,173671,0,1.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,54.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,18.0,0.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,good,top_quartile
102,174603,0,3.0,0,1,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,15.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,50.0,6.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
103,176495,0,9.0,0,0,7.0,1,0,0,0,0,0,1,0,0,0,0,0,2,7.5,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,47.0,12.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,excellent,bottom_quartile
104,177386,0,3.0,0,0,4.0,0,0,0,0,0,0,1,1,0,0,0,0,2,14.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,24.0,0.0,0,1,0,0,1,0,no preference,republican,i earned more,0,1.0,1.0,good,second_quartile
105,179461,0,2.0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,27.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,24.0,0.0,3,1,0,1,0,0,independent,republican,i earned more,0,1.0,1.0,good,third_quartile
106,180415,0,10.0,1,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,17.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,24.0,1.0,3,1,0,1,0,0,no preference,democrat,partner earned more,0,1.0,0.0,excellent,second_quartile
107,181403,0,5.0,0,1,2.0,0,0,0,0,0,0,1,1,0,0,0,0,2,19.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,26.0,8.0,2,1,1,0,0,0,no preference,democrat,we earned about the same amount,0,0.0,,excellent,third_quartile
108,185405,0,15.0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.5,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,39.0,1.0,3,1,0,1,0,0,democrat,democrat,partner earned more,1,1.0,0.0,good,bottom_quartile
109,187511,0,2.0,0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,16.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,40.0,0.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,excellent,second_quartile
110,189411,2,1.0,0,0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,2,27.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,18.0,2.0,3,1,0,1,0,0,republican,republican,i earned more,1,1.0,1.0,excellent,third_quartile
111,190215,0,1.0,0,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0,3,3.5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,19.0,0.0,0,1,0,0,1,0,republican,republican,we earned about the same amount,1,0.0,,excellent,bottom_quartile
112,191546,0,0.0,0,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,2,38.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,17.0,3.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,good,top_quartile
113,192341,3,1.0,0,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,16.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,23.0,6.0,2,0,1,0,0,0,republican,republican,i earned more,1,1.0,1.0,good,second_quartile
114,193446,0,6.0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,38.0,0.0,1,1,0,0,0,1,republican,democrat,partner earned more,0,1.0,0.0,fair,second_quartile
115,194441,0,7.0,0,0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,3,32.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,16.0,1.0,0,0,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,good,top_quartile
116,196851,0,2.0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,76.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,14.0,0.0,2,1,1,0,0,0,independent,republican,i earned more,0,1.0,1.0,excellent,top_quartile
117,197486,0,1.0,1,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,22.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,25.0,3.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,good,third_quartile
118,199261,0,1.0,0,0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,3,10.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,19.0,0.0,1,1,0,0,0,1,republican,republican,partner earned more,1,1.0,0.0,excellent,second_quartile
119,202631,0,12.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,2,41.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27.0,0.0,2,1,1,0,0,0,democrat,democrat,we earned about the same amount,1,0.0,,excellent,top_quartile
120,203562,0,2.0,0,1,2.0,1,0,0,0,0,0,0,0,0,1,0,0,2,2.5,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,54.0,12.0,0,1,0,0,1,0,independent,democrat,i earned more,0,1.0,1.0,fair,bottom_quartile
121,204561,0,2.0,0,0,1.0,0,0,1,0,0,0,0,1,1,0,0,0,3,44.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,16.0,5.0,2,0,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,good,top_quartile
122,205421,2,5.0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,25.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,22.0,2.0,1,1,0,0,0,1,republican,republican,i earned more,1,1.0,1.0,excellent,third_quartile
123,206541,0,0.0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,40.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,17.0,2.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,top_quartile
124,209345,0,5.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,20.0,4.0,3,1,0,1,0,0,independent,democrat,we earned about the same amount,0,0.0,,fair,second_quartile
125,211571,0,5.0,1,1,8.0,0,1,0,0,0,0,0,0,0,0,0,0,1,45.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,17.0,0.0,1,1,0,0,0,1,independent,democrat,partner earned more,0,1.0,0.0,excellent,top_quartile
126,212505,3,3.0,1,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,49.0,1.0,0,0,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,good,bottom_quartile
127,214591,0,5.0,0,1,4.0,0,0,0,0,0,1,0,0,0,1,0,0,2,37.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,27.0,0.0,0,1,0,0,1,0,democrat,republican,partner earned more,0,1.0,0.0,excellent,top_quartile
128,217365,2,5.0,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,34.0,10.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,fair,bottom_quartile
129,218426,0,1.0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.45,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,42.0,0.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,excellent,bottom_quartile
130,219265,0,1.0,0,0,1.0,0,0,1,0,0,0,0,1,1,1,0,0,4,17.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,14.0,1.0,1,1,0,0,0,1,independent,republican,i earned more,0,1.0,1.0,excellent,second_quartile
131,220411,0,5.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,16.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,30.0,1.0,2,1,1,0,0,0,independent,democrat,i earned more,0,1.0,1.0,excellent,second_quartile
132,221225,3,2.0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.75,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,21.0,3.0,2,1,1,0,0,0,independent,democrat,i earned more,0,1.0,1.0,excellent,bottom_quartile
133,222281,0,0.0,0,1,1.0,0,0,1,1,0,0,1,1,0,0,0,0,4,10.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,21.0,0.0,0,1,0,0,1,0,republican,republican,i earned more,1,1.0,1.0,excellent,second_quartile
134,224425,2,3.0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,2,27.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,20.0,4.0,3,1,0,1,0,0,no preference,republican,i earned more,0,1.0,1.0,good,third_quartile
135,225411,2,2.0,0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,28.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,18.0,10.0,3,1,0,1,0,0,republican,republican,partner earned more,1,1.0,0.0,good,third_quartile
136,225516,0,23.0,0,1,4.0,1,0,1,0,0,0,0,0,1,0,0,0,3,35.0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,20.0,1.0,0,1,0,0,1,0,democrat,democrat,we earned about the same amount,1,0.0,,excellent,top_quartile
137,226381,0,4.0,0,0,3.0,0,0,1,0,0,0,0,1,0,1,0,0,3,10.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,33.0,0.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,second_quartile
138,228741,0,11.0,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,59.0,10.0,0,0,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
139,229666,0,1.0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,2,21.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,49.0,0.0,0,1,0,0,1,0,democrat,republican,i earned more,0,1.0,1.0,good,third_quartile
140,230271,2,1.0,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,3,13.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,19.0,0.0,0,0,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,good,second_quartile
141,230651,0,14.0,0,1,1.0,1,1,0,0,0,0,0,0,0,1,0,0,3,38.0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27.0,25.0,0,0,0,0,1,0,independent,democrat,i earned more,0,1.0,1.0,excellent,top_quartile
142,231421,0,0.0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,2,29.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,18.0,4.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,excellent,third_quartile
143,233441,1,6.0,0,1,0.0,0,0,0,0,1,0,0,1,0,1,0,0,3,25.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,24.0,4.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,excellent,third_quartile
144,236195,1,1.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.05,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,15.0,5.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,good,bottom_quartile
145,236456,0,7.0,1,0,0.0,1,0,0,0,0,0,1,1,1,0,0,0,4,11.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,39.0,3.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,excellent,second_quartile
146,239561,0,0.0,0,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,3,46.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,14.0,0.0,2,0,1,0,0,0,independent,republican,i earned more,0,1.0,1.0,excellent,top_quartile
147,242355,0,11.0,0,1,4.0,0,1,0,0,0,1,0,0,0,1,0,0,3,5.75,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,31.0,3.0,1,1,0,0,0,1,no preference,republican,we earned about the same amount,0,0.0,,good,bottom_quartile
148,244431,0,3.0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,28.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,20.0,15.0,0,1,0,0,1,0,democrat,republican,i earned more,0,1.0,1.0,good,third_quartile
149,245671,0,7.0,0,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,50.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,22.0,0.0,0,1,0,0,1,0,democrat,democrat,we earned about the same amount,1,0.0,,good,top_quartile
150,246531,0,6.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,29.0,0.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,excellent,third_quartile
151,247475,0,4.0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,24.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,25.0,0.0,2,1,1,0,0,0,independent,republican,i earned more,0,1.0,1.0,good,third_quartile
152,249441,2,2.0,0,0,1.0,0,0,1,0,0,0,1,1,0,0,0,0,3,28.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,21.0,0.0,3,1,0,1,0,0,democrat,republican,i earned more,0,1.0,1.0,good,third_quartile
153,250546,2,7.0,0,0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,3,18.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,41.0,0.0,0,1,0,0,1,0,democrat,republican,we earned about the same amount,0,0.0,,excellent,third_quartile
154,251822,0,6.0,0,1,8.0,0,0,0,0,0,1,1,0,0,0,0,0,2,58.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,23.0,0.0,1,1,0,0,0,1,republican,republican,i earned more,1,1.0,1.0,excellent,top_quartile
155,253483,0,9.0,1,1,0.0,0,1,0,0,1,0,0,0,0,0,0,0,2,10.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,38.0,0.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,good,second_quartile
156,254236,0,0.0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,18.0,8.0,1,1,0,0,0,1,republican,democrat,partner earned more,0,1.0,0.0,excellent,bottom_quartile
157,255375,0,24.0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.5,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,28.0,2.0,3,1,0,1,0,0,republican,democrat,partner earned more,0,1.0,0.0,good,bottom_quartile
158,256696,0,8.0,0,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,3,25.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,49.0,0.0,1,1,0,0,0,1,democrat,republican,we earned about the same amount,0,0.0,,excellent,third_quartile
159,257822,0,2.0,0,0,2.0,0,0,1,0,0,0,1,1,1,0,0,1,5,65.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,17.0,0.0,1,0,0,0,0,1,independent,republican,partner earned more,0,1.0,0.0,excellent,top_quartile
160,259495,0,1.0,0,1,4.0,1,0,0,0,0,0,0,0,0,1,0,0,2,8.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,45.0,1.0,0,0,0,0,1,0,independent,democrat,partner earned more,0,1.0,0.0,excellent,bottom_quartile
161,260461,1,4.0,0,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,1,20.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,31.0,0.0,0,1,0,0,1,0,independent,republican,i earned more,0,1.0,1.0,good,third_quartile
162,261591,0,13.0,0,0,5.0,0,0,0,0,0,0,1,0,1,0,0,0,2,27.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,36.0,6.0,0,0,0,0,1,0,no preference,democrat,partner earned more,0,1.0,0.0,excellent,third_quartile
163,262566,0,3.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,35.0,0.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,good,third_quartile
164,266436,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,1,3,19.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,28.0,0.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,third_quartile
165,267361,3,1.0,1,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,25.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,15.0,0.0,1,1,0,0,0,1,republican,republican,i earned more,1,1.0,1.0,excellent,third_quartile
166,269331,1,0.0,0,0,3.0,0,0,1,0,0,0,1,1,1,0,0,0,4,18.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,20.0,4.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,excellent,third_quartile
167,270225,0,2.0,0,0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,2,2.05,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,22.0,5.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,good,bottom_quartile
168,271623,0,10.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,37.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,26.0,6.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,top_quartile
169,272616,0,6.0,0,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,36.0,0.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,good,third_quartile
170,273431,1,0.0,0,1,1.0,1,1,0,0,0,0,1,0,0,0,0,0,3,20.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,28.0,10.0,1,1,0,0,0,1,democrat,democrat,we earned about the same amount,1,0.0,,fair,third_quartile
171,273651,0,5.0,1,0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,3,36.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,34.0,1.0,3,1,0,1,0,0,republican,republican,we earned about the same amount,1,0.0,,excellent,top_quartile
172,274536,0,0.0,0,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,29.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,29.0,0.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,third_quartile
173,275653,0,6.0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,49.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,20.0,0.0,0,1,0,0,1,0,republican,republican,refused,1,,,excellent,top_quartile
174,277391,0,4.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,23.0,11.0,2,0,1,0,0,0,independent,republican,we earned about the same amount,0,0.0,,excellent,third_quartile
175,278413,0,1.0,0,1,1.0,0,0,0,0,0,1,0,1,0,1,0,0,3,0.75,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,41.0,3.0,3,1,0,1,0,0,democrat,democrat,partner earned more,1,1.0,0.0,good,bottom_quartile
176,279534,0,3.0,0,0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,2,17.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,40.0,1.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,fair,second_quartile
177,282691,0,2.0,0,1,8.0,0,1,0,0,0,0,0,0,0,0,0,0,1,48.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,26.0,3.0,2,0,1,0,0,0,independent,republican,i earned more,0,1.0,1.0,excellent,top_quartile
